@relation dm_prak-weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter-D/users/1048000/Desktop/DM/DM/canny/ordenatuak

@attribute filename string
@attribute 'MPEG-7 Edge Histogram0' numeric
@attribute 'MPEG-7 Edge Histogram1' numeric
@attribute 'MPEG-7 Edge Histogram2' numeric
@attribute 'MPEG-7 Edge Histogram3' numeric
@attribute 'MPEG-7 Edge Histogram4' numeric
@attribute 'MPEG-7 Edge Histogram5' numeric
@attribute 'MPEG-7 Edge Histogram6' numeric
@attribute 'MPEG-7 Edge Histogram7' numeric
@attribute 'MPEG-7 Edge Histogram8' numeric
@attribute 'MPEG-7 Edge Histogram9' numeric
@attribute 'MPEG-7 Edge Histogram10' numeric
@attribute 'MPEG-7 Edge Histogram11' numeric
@attribute 'MPEG-7 Edge Histogram12' numeric
@attribute 'MPEG-7 Edge Histogram13' numeric
@attribute 'MPEG-7 Edge Histogram14' numeric
@attribute 'MPEG-7 Edge Histogram15' numeric
@attribute 'MPEG-7 Edge Histogram16' numeric
@attribute 'MPEG-7 Edge Histogram17' numeric
@attribute 'MPEG-7 Edge Histogram18' numeric
@attribute 'MPEG-7 Edge Histogram19' numeric
@attribute 'MPEG-7 Edge Histogram20' numeric
@attribute 'MPEG-7 Edge Histogram21' numeric
@attribute 'MPEG-7 Edge Histogram22' numeric
@attribute 'MPEG-7 Edge Histogram23' numeric
@attribute 'MPEG-7 Edge Histogram24' numeric
@attribute 'MPEG-7 Edge Histogram25' numeric
@attribute 'MPEG-7 Edge Histogram26' numeric
@attribute 'MPEG-7 Edge Histogram27' numeric
@attribute 'MPEG-7 Edge Histogram28' numeric
@attribute 'MPEG-7 Edge Histogram29' numeric
@attribute 'MPEG-7 Edge Histogram30' numeric
@attribute 'MPEG-7 Edge Histogram31' numeric
@attribute 'MPEG-7 Edge Histogram32' numeric
@attribute 'MPEG-7 Edge Histogram33' numeric
@attribute 'MPEG-7 Edge Histogram34' numeric
@attribute 'MPEG-7 Edge Histogram35' numeric
@attribute 'MPEG-7 Edge Histogram36' numeric
@attribute 'MPEG-7 Edge Histogram37' numeric
@attribute 'MPEG-7 Edge Histogram38' numeric
@attribute 'MPEG-7 Edge Histogram39' numeric
@attribute 'MPEG-7 Edge Histogram40' numeric
@attribute 'MPEG-7 Edge Histogram41' numeric
@attribute 'MPEG-7 Edge Histogram42' numeric
@attribute 'MPEG-7 Edge Histogram43' numeric
@attribute 'MPEG-7 Edge Histogram44' numeric
@attribute 'MPEG-7 Edge Histogram45' numeric
@attribute 'MPEG-7 Edge Histogram46' numeric
@attribute 'MPEG-7 Edge Histogram47' numeric
@attribute 'MPEG-7 Edge Histogram48' numeric
@attribute 'MPEG-7 Edge Histogram49' numeric
@attribute 'MPEG-7 Edge Histogram50' numeric
@attribute 'MPEG-7 Edge Histogram51' numeric
@attribute 'MPEG-7 Edge Histogram52' numeric
@attribute 'MPEG-7 Edge Histogram53' numeric
@attribute 'MPEG-7 Edge Histogram54' numeric
@attribute 'MPEG-7 Edge Histogram55' numeric
@attribute 'MPEG-7 Edge Histogram56' numeric
@attribute 'MPEG-7 Edge Histogram57' numeric
@attribute 'MPEG-7 Edge Histogram58' numeric
@attribute 'MPEG-7 Edge Histogram59' numeric
@attribute 'MPEG-7 Edge Histogram60' numeric
@attribute 'MPEG-7 Edge Histogram61' numeric
@attribute 'MPEG-7 Edge Histogram62' numeric
@attribute 'MPEG-7 Edge Histogram63' numeric
@attribute 'MPEG-7 Edge Histogram64' numeric
@attribute 'MPEG-7 Edge Histogram65' numeric
@attribute 'MPEG-7 Edge Histogram66' numeric
@attribute 'MPEG-7 Edge Histogram67' numeric
@attribute 'MPEG-7 Edge Histogram68' numeric
@attribute 'MPEG-7 Edge Histogram69' numeric
@attribute 'MPEG-7 Edge Histogram70' numeric
@attribute 'MPEG-7 Edge Histogram71' numeric
@attribute 'MPEG-7 Edge Histogram72' numeric
@attribute 'MPEG-7 Edge Histogram73' numeric
@attribute 'MPEG-7 Edge Histogram74' numeric
@attribute 'MPEG-7 Edge Histogram75' numeric
@attribute 'MPEG-7 Edge Histogram76' numeric
@attribute 'MPEG-7 Edge Histogram77' numeric
@attribute 'MPEG-7 Edge Histogram78' numeric
@attribute 'MPEG-7 Edge Histogram79' numeric
@attribute class {K1,K2,K3,K4,K5,K6,K7,K8}

@data
K1-65.jpg,0,0,0,0,0,4,0,0,0,4,3,2,0,0,4,2,2,0,0,4,0,1,0,0,0,1,3,0,0,3,1,3,0,0,2,2,1,0,0,4,0,0,0,0,0,3,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,0,0,1,1,0,0,0,0,K1
K1-66.jpg,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,K1
K1-67.jpg,1,0,0,0,1,2,1,0,0,3,2,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,K1
K1-68.jpg,2,0,0,0,1,3,1,0,0,4,3,0,0,0,3,1,1,0,0,3,3,1,0,0,2,1,1,0,0,4,1,1,0,0,3,3,1,0,0,4,2,1,0,0,2,2,0,0,0,3,0,1,0,0,2,1,0,0,0,1,1,0,0,0,1,3,1,0,0,3,0,1,0,0,1,2,0,0,0,2,K1
K1-69.jpg,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,K1
K1-70.jpg,1,1,0,0,5,3,1,0,0,3,4,1,0,0,3,1,1,0,0,4,4,0,0,0,4,2,1,0,0,4,2,0,0,0,3,2,2,0,0,5,5,0,0,0,1,0,1,0,0,3,0,1,0,0,2,3,0,0,0,2,3,0,0,0,3,0,2,0,0,1,0,2,0,0,2,1,0,0,0,0,K1
K1-71.jpg,3,0,0,0,4,3,2,0,0,3,3,0,0,0,2,1,3,0,0,3,3,1,0,0,4,0,3,0,0,3,0,1,0,0,1,1,1,0,0,3,5,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,2,0,0,3,0,2,0,0,0,0,0,0,0,1,K1
K1-72.jpg,2,0,0,0,3,3,0,0,0,3,3,0,0,0,3,3,0,0,0,2,1,0,0,0,2,0,1,0,0,2,2,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,K1
K1-73.jpg,0,1,0,0,3,2,1,0,0,2,3,1,0,0,4,0,0,0,0,1,2,1,0,0,3,2,1,0,0,3,3,1,0,0,4,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,4,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,2,0,0,0,3,0,0,0,0,0,K1
K1-74.jpg,0,0,0,0,0,2,1,0,0,3,3,1,0,0,3,2,1,0,0,4,2,0,0,0,3,1,2,0,0,3,0,3,0,0,3,2,1,0,0,4,2,1,0,0,2,0,1,0,0,1,0,0,0,0,1,3,0,0,0,2,2,1,0,0,2,1,2,0,0,2,0,1,0,0,1,2,0,0,0,1,K1
K1-75.jpg,0,0,0,0,0,2,0,0,0,2,3,0,0,0,4,1,0,0,0,2,0,0,0,0,0,2,0,0,0,3,1,1,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,K1
K1-76.jpg,1,1,0,0,4,2,0,0,0,4,4,1,0,0,3,0,0,0,0,1,4,0,0,0,4,1,0,0,0,2,2,0,0,0,3,1,1,0,0,2,4,0,0,0,1,0,0,0,0,1,2,0,0,0,1,2,1,0,0,0,4,0,0,0,1,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,K1
K1-77.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,K1
K1-78.jpg,3,0,0,0,2,4,1,0,0,4,3,1,0,0,3,3,0,0,0,4,4,0,0,0,2,0,3,0,0,3,0,3,0,0,2,2,1,0,0,3,3,0,0,0,0,0,1,0,0,2,1,1,0,0,2,3,0,0,0,1,1,0,0,0,1,0,2,0,0,1,0,2,0,0,1,1,0,0,0,0,K1
K1-79.jpg,1,2,0,0,2,3,1,0,0,5,2,1,0,0,3,3,1,0,0,3,0,2,0,0,0,3,0,0,0,3,2,1,0,0,3,2,0,0,0,3,0,1,0,0,1,2,1,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,0,0,1,1,0,0,0,1,K1
K1-80.jpg,0,3,0,0,2,0,2,0,0,2,0,2,0,0,2,1,2,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,0,3,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,K1
K1-81.jpg,0,1,0,0,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,2,1,0,0,0,1,0,2,0,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,3,2,1,0,0,2,1,0,0,0,2,0,0,0,0,1,0,4,0,0,2,0,4,0,0,3,1,1,0,0,3,K1
K2-10.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2,0,1,0,0,1,1,0,0,0,2,1,1,0,0,1,2,0,0,0,1,0,1,0,0,1,2,0,0,0,1,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,K2
K2-11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,1,1,0,0,2,3,0,0,0,2,1,0,0,0,2,1,0,0,0,1,0,1,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,2,0,0,0,0,1,K2
K2-12.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,3,1,2,0,0,3,3,0,0,0,0,1,0,0,0,1,0,1,0,0,3,2,0,0,0,2,1,0,0,0,1,1,0,0,0,3,0,3,0,0,3,1,1,0,0,2,1,0,0,0,0,K2
K2-13.jpg,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
K2-14.jpg,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,0,0,0,2,3,0,0,0,3,2,0,0,0,1,0,1,0,0,1,3,0,0,0,2,5,0,0,0,3,1,0,0,0,2,0,2,0,0,2,2,0,0,0,2,4,0,0,0,4,K2
K2-15.jpg,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,2,1,2,0,0,3,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,K2
K2-16.jpg,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,2,1,1,0,0,2,0,0,0,0,1,2,0,0,0,1,K2
K2-17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,K2
K2-18.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,K2
K2-19.jpg,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,2,0,0,0,0,0,1,1,0,0,2,1,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,1,2,0,0,0,2,0,0,0,0,0,3,0,0,0,1,K2
K2-20.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,2,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,K2
K2-21.jpg,2,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,K2
K2-22.jpg,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,1,0,0,2,1,1,0,0,2,1,0,0,0,1,3,0,0,0,1,1,1,0,0,2,2,1,0,0,3,2,0,0,0,0,2,0,0,0,1,1,2,0,0,3,1,1,0,0,2,1,0,0,0,1,K2
K2-23.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,K2
K2-24.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,0,0,3,3,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,2,3,0,0,0,1,3,0,0,0,2,0,1,0,0,0,3,1,0,0,3,1,0,0,0,1,K2
K2-25.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,2,2,1,0,0,3,1,1,0,0,2,3,0,0,0,2,2,0,0,0,2,1,1,0,0,3,1,1,0,0,2,3,0,0,0,1,2,0,0,0,2,0,2,0,0,3,1,2,0,0,3,1,0,0,0,1,K2
K2-26.jpg,0,0,0,0,1,2,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,1,1,0,0,2,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,2,0,0,3,0,1,0,0,2,0,0,0,0,1,0,0,0,0,3,K2
K2-27.jpg,1,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,3,K2
K2-28.jpg,4,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,2,1,0,0,2,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,0,0,2,0,0,0,0,2,K2
K2-29.jpg,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,3,1,0,0,2,3,0,0,0,0,2,0,0,0,2,0,1,0,0,1,3,0,0,0,3,3,0,0,0,2,2,0,0,0,2,0,1,0,0,2,2,1,0,0,3,3,0,0,0,1,K2
K2-30.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,K2
K2-31.jpg,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,1,0,0,0,2,1,0,0,0,3,2,1,0,0,5,0,1,0,0,1,2,0,0,0,2,3,0,0,0,2,0,1,0,0,3,0,1,0,0,2,3,0,0,0,1,4,0,0,0,3,1,2,0,0,2,0,2,0,0,3,2,0,0,0,1,K2
K2-32.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,2,1,1,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,1,0,0,1,2,0,0,0,1,K2
K2-33.jpg,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,K2
K2-34.jpg,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,K2
K2-35.jpg,0,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,1,1,0,0,4,1,1,0,0,2,1,0,0,0,1,3,0,0,0,2,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,4,0,0,0,0,3,0,0,0,0,1,2,0,0,0,1,K2
K2-36.jpg,1,0,0,0,1,3,0,0,0,2,4,0,0,0,1,0,2,0,0,1,1,0,0,0,3,2,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,K2
K2-37.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,3,0,0,0,1,3,0,0,0,1,0,1,0,0,1,0,2,0,0,2,0,0,0,0,1,K2
K2-38.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,1,0,0,2,2,1,0,0,2,3,0,0,0,1,2,0,0,0,1,0,1,0,0,2,1,1,0,0,2,3,0,0,0,0,2,1,0,0,3,0,2,0,0,1,1,1,0,0,3,1,0,0,0,0,K2
K2-39.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,2,1,0,0,0,2,3,0,0,0,2,2,0,0,0,1,0,1,0,0,2,0,1,0,0,3,4,0,0,0,1,2,0,0,0,2,0,1,0,0,2,2,0,0,0,2,3,0,0,0,1,K2
K2-40.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,1,0,0,2,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3,1,0,0,0,2,0,0,0,0,0,K2
K2-41.jpg,1,1,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,1,0,0,0,2,1,0,0,0,2,0,1,0,0,2,1,0,0,0,1,1,1,0,0,2,2,1,0,0,2,0,1,0,0,4,2,0,0,0,2,1,0,0,0,0,1,1,0,0,3,0,3,0,0,3,0,0,0,0,1,K2
K2-42.jpg,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3,1,0,0,0,1,K2
K2-43.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,K2
K2-44.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,2,2,1,0,0,3,2,1,0,0,2,1,0,0,0,1,0,0,0,0,1,4,0,0,0,2,2,0,0,0,2,K2
K2-45.jpg,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,K2
K2-46.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,K2
K2-47.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,2,0,0,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,2,1,1,0,0,2,0,0,0,0,0,K2
K2-48.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,1,0,0,3,0,0,0,0,3,1,0,0,0,1,K2
K2-49.jpg,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,1,1,0,0,3,2,0,0,0,2,1,0,0,0,0,2,1,0,0,2,0,1,0,0,2,1,0,0,0,1,1,0,0,0,1,1,1,0,0,3,0,2,0,0,1,0,0,0,0,1,K2
K2-50.jpg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,1,0,0,2,3,0,0,0,0,1,0,0,0,1,1,1,0,0,2,1,1,0,0,3,2,0,0,0,1,1,0,0,0,2,0,2,0,0,2,1,2,0,0,2,1,0,0,0,0,K2
K2-51.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,K2
K2-52.jpg,1,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K2
K2-53.jpg,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,1,0,0,0,2,1,1,0,0,2,1,0,0,0,2,0,2,0,0,1,1,1,0,0,2,0,1,0,0,3,1,0,0,0,1,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,0,0,0,0,2,K2
K2-54.jpg,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,2,0,0,2,1,0,0,0,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,3,0,1,0,0,2,1,0,0,0,1,K2
K2-55.jpg,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,K2
K2-56.jpg,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,0,0,3,1,0,0,0,1,1,0,0,0,1,0,1,0,0,4,3,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,2,0,0,3,0,2,0,0,3,0,0,0,0,0,K2
K2-57.jpg,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,K2
K2-58.jpg,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,K2
K2-59.jpg,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,K2
K2-60.jpg,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,4,1,0,0,0,1,1,0,0,0,2,0,1,0,0,4,2,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,K2
